323,1,0,0,0,0,33,0,559
324,1,0,0,0,0,24,0,573
325,1,0,0,0,0,27,7,855
326,1,0,1,0,0,24,2,1113
327,1,0,1,0,0,28,7,2484
328,1,0,0,0,0,23,0,1110
329,1,0,0,0,0,22,0,950
330,1,0,0,0,0,26,0,1045
331,1,0,0,0,0,29,0,1055
332,1,0,0,0,0,32,0,1410
333,1,0,1,0,0,36,0,2048
334,1,0,1,0,0,31,0,2153
335,1,1,0,0,0,25,0,913
336,1,1,0,0,0,29,0,823
337,1,1,0,0,0,33,0,820
338,1,1,0,0,0,25,0,713
339,1,1,0,0,0,25,0,1024
340,1,1,1,0,0,24,0,2613
341,1,1,1,0,0,25,0,2301
342,1,1,0,0,0,30,0,1027
343,1,1,0,0,0,32,0,680
344,1,1,0,0,0,23,0,823
345,1,1,0,0,0,26,3,937
346,1,1,0,0,0,31,0,1088
347,1,1,1,0,1,36,0,1909
348,1,1,1,0,1,29,0,2161
349,1,1,0,0,1,29,0,1110
350,1,1,0,0,1,24,0,1445
351,1,1,0,0,1,24,0,1505
352,1,1,0,0,1,24,0,1348
353,1,1,0,0,1,24,0,1608
354,1,1,1,0,1,30,0,2330
355,1,1,1,0,1,36,0,2449
356,1,1,0,0,1,26,0,2012
357,1,1,0,0,1,24,2,2686
358,1,1,0,0,1,24,0,2164
359,1,0,0,1,1,23,0,1762
360,1,0,1,0,1,26,0,2726
361,1,0,1,0,1,30,0,3066
362,1,0,0,0,1,23,1,2697
363,1,0,0,0,1,24,0,3065
364,1,0,0,0,1,28,0,2378
365,1,0,0,1,1,37,0,1944
366,1,0,0,0,1,44,0,732
367,1,0,1,0,1,38,0,866
368,1,0,1,0,1,31,0,1922
369,1,0,0,0,1,35,0,1319
370,1,0,0,0,1,39,0,812
371,1,0,0,0,1,42,0,588
372,1,0,0,0,1,27,8,789
373,1,0,0,0,1,21,3,969
374,1,0,1,0,1,20,9,765
375,1,0,1,0,1,28,2,1788
376,1,0,0,0,1,30,0,1157
377,1,0,0,0,1,21,15,791
378,1,0,0,0,1,24,2,1118
379,1,0,0,0,1,24,0,1485
380,1,0,0,0,1,26,0,1620
381,1,0,1,0,1,25,0,2623
382,1,0,1,0,1,26,0,2500
383,1,0,0,0,1,32,0,1189
384,1,0,0,0,1,33,0,1056
385,1,0,0,0,1,28,1,1450
386,1,0,0,0,1,32,0,1151
387,1,0,0,0,1,26,0,1304
388,1,0,1,0,1,25,0,2435
389,1,0,1,0,1,22,0,2873
390,1,0,0,1,1,21,0,2406
391,1,0,0,0,0,23,0,679
392,1,0,0,0,0,26,0,526
393,1,0,0,0,0,30,0,625
394,1,0,0,0,0,29,0,665
395,1,0,1,0,0,24,0,1762
396,1,0,1,0,0,22,0,1884
397,1,0,0,0,0,24,0,538
398,1,0,0,0,0,29,0,458
399,1,0,0,0,0,26,0,566
400,1,0,0,0,0,30,0,399
401,1,0,0,0,0,38,0,707
402,1,0,1,0,0,39,0,973
403,1,0,1,0,0,33,0,1512
404,1,0,0,0,0,31,0,514
405,1,0,0,0,0,34,0,511
406,1,0,0,0,0,35,0,497
407,1,0,0,0,0,37,0,565
408,1,0,0,0,0,35,0,517
409,1,0,1,0,0,42,0,1294
410,1,0,1,0,0,39,0,1184
411,1,0,0,0,0,28,0,889
412,1,0,0,0,0,30,0,627
413,1,0,0,0,0,31,0,624
414,1,0,0,0,0,37,0,631
415,1,0,0,0,0,39,0,748
416,1,0,1,0,0,40,0,851
417,1,0,1,0,0,40,0,817
418,1,0,0,0,0,27,0,546
419,1,0,0,0,0,25,0,649
420,1,0,0,0,0,28,0,395
421,1,0,0,0,0,31,0,569
422,1,0,0,0,0,35,0,389
423,1,0,1,0,0,35,1,1264
424,1,0,1,0,0,25,0,2065
425,1,0,0,0,0,30,0,673
426,1,0,0,0,0,30,0,632
427,1,0,0,0,0,24,0,243
428,1,0,0,0,0,24,0,588
429,1,0,0,0,0,24,0,630
430,1,0,1,0,0,24,0,1826
431,1,0,1,0,0,24,0,2662
432,1,0,0,1,0,25,0,2508
433,1,0,0,0,0,25,0,604
434,1,0,0,0,0,25,0,607
435,1,0,0,0,0,26,0,432
436,1,0,0,0,0,25,0,577
437,1,0,1,0,0,29,0,1762
438,1,0,1,0,0,25,0,2121
439,1,0,0,0,0,34,0,577
440,1,0,0,0,0,27,0,616
441,1,0,0,0,0,28,1,633
442,1,0,0,0,0,27,0,555
443,1,0,0,0,0,24,0,938
444,1,0,1,0,0,25,0,1801
445,1,0,1,0,0,31,0,1975
446,1,0,0,0,0,23,0,722
447,1,0,0,0,0,19,0,593
448,1,0,0,0,0,23,0,463
449,1,0,0,0,0,19,1,565
450,1,0,0,0,0,20,0,626
451,1,0,1,0,0,23,0,1487
452,1,0,1,0,0,25,0,2012
453,1,0,0,0,0,26,0,777
454,1,0,0,0,0,32,0,676
455,1,0,0,0,0,30,0,671
456,1,0,0,0,0,21,1,859
457,1,0,0,1,0,23,0,2089
458,1,0,1,1,0,24,0,2239
459,1,0,1,1,0,22,0,2350
460,1,0,0,1,0,16,12,1491
461,1,0,0,0,0,17,13,679
462,1,0,0,0,0,20,0,732
463,1,0,0,0,0,18,0,687
464,1,0,0,0,0,21,0,963
465,1,0,1,0,1,26,0,1527
466,1,0,1,0,1,24,0,2037
467,1,0,0,0,1,27,0,711
468,1,0,0,0,1,30,0,1024
469,1,0,0,0,1,24,0,1055
470,1,0,0,0,1,19,0,771
471,1,0,0,0,1,17,11,716
472,1,0,1,0,1,19,0,1156
473,1,0,1,0,1,17,5,1448
474,1,0,0,0,1,17,0,1092
475,1,0,0,0,1,19,0,876
476,1,0,0,0,1,21,0,1059
477,1,0,0,0,1,20,0,805
478,1,0,0,0,1,17,2,489
479,1,0,1,1,1,16,13,1021
480,1,0,1,0,1,17,1,1505
481,1,0,0,0,0,18,0,522
482,1,0,0,0,0,17,0,498
483,1,0,0,0,0,18,0,847
484,1,0,0,0,0,22,0,611
485,1,0,0,0,0,23,0,726
486,1,0,1,0,0,21,0,1197
487,1,0,1,0,0,22,0,1276
488,0,0,0,0,0,28,0,597
489,0,0,0,0,0,17,2,609
490,0,0,0,0,0,18,1,340
491,0,0,0,0,0,17,1,359
492,0,0,0,0,0,17,4,318
493,0,0,1,0,0,18,6,645
494,0,0,1,0,0,19,4,605
495,0,0,0,0,0,17,4,463
496,0,0,0,0,0,16,4,295
497,0,0,0,0,0,15,2,448
498,0,0,0,0,0,16,0,315
499,0,0,0,0,0,16,0,400
500,0,0,1,0,0,18,0,541
501,0,0,1,0,0,23,0,753
502,0,0,0,0,0,22,0,342
503,0,0,0,0,0,20,15,379
504,0,0,0,0,0,16,3,219
505,0,0,0,0,0,14,0,193
506,0,0,0,0,0,17,0,405
507,0,0,1,0,0,18,0,501
508,0,0,1,0,0,18,0,766
509,0,0,0,0,0,21,0,361
510,0,0,0,0,0,21,1,415
511,0,0,0,0,0,20,0,359
512,0,0,0,0,0,19,0,314
513,0,0,0,0,0,17,3,380
514,0,0,1,0,0,16,0,666
515,0,0,1,0,0,17,3,702
516,0,0,0,0,0,14,0,376
517,0,0,0,0,0,14,0,209
518,0,0,0,0,0,16,0,311
519,0,0,0,0,0,17,1,233
520,0,0,0,0,0,17,0,465
521,0,0,1,0,0,21,0,897
522,0,0,1,0,0,17,0,1173
523,0,0,0,1,0,18,0,1317
524,0,0,0,0,0,16,3,308
525,0,0,0,0,0,14,0,219
526,0,0,0,0,0,14,0,352
527,0,0,0,0,0,20,0,366
528,0,0,1,0,0,20,0,619
529,0,0,1,0,0,19,0,592
530,0,0,0,0,0,16,1,317
531,0,0,0,0,0,16,1,201
532,0,0,0,0,0,17,0,290
533,0,0,0,0,0,16,1,340
534,0,0,0,0,0,15,0,339
535,0,0,1,0,0,14,0,485
536,0,0,1,0,0,15,0,681
537,0,0,0,0,0,18,0,349
538,0,0,0,0,0,18,0,202
539,0,0,0,0,0,14,0,364
540,0,0,0,0,0,14,0,262
541,0,0,0,0,0,16,0,450
542,0,0,1,0,0,16,0,644
543,0,0,0,0,0,14,0,460
544,0,0,0,0,0,15,0,511
545,0,0,0,0,0,16,0,464
546,0,0,0,0,0,14,0,448
547,0,0,1,0,1,17,0,1004
548,0,0,1,0,1,17,0,897
549,0,0,0,0,1,16,6,624
550,0,0,0,0,1,15,5,604
551,0,0,0,0,1,17,1,568
552,0,0,0,0,1,19,0,473
553,0,0,0,0,1,15,3,671
554,0,0,1,0,1,12,15,784
555,0,0,1,0,1,12,5,653
556,0,0,0,0,1,15,4,538
557,0,0,0,0,1,14,1,406
558,0,0,0,0,1,13,6,439
559,0,0,0,0,1,14,1,491
560,0,0,0,0,1,13,0,629
561,0,0,1,0,1,14,0,617
562,0,0,1,0,1,13,0,739
563,0,0,0,0,0,13,0,415
564,0,0,0,0,0,14,0,486
565,0,0,0,0,0,16,4,406
566,0,0,0,0,0,18,1,340
567,0,0,0,0,0,16,1,366
568,0,0,1,0,0,15,2,635
569,0,0,1,0,0,12,11,785
570,0,0,0,0,0,14,1,254
571,0,0,0,0,0,13,2,209
572,0,0,0,0,0,14,0,379
573,0,0,0,0,0,15,0,255
574,0,0,0,0,0,16,0,419
575,0,0,1,0,0,12,11,568
576,0,0,1,0,0,14,7,744
577,0,0,0,0,0,14,3,272
578,0,0,0,0,0,13,1,396
579,0,0,0,0,0,14,4,361
580,0,0,0,0,0,13,1,335
581,0,0,0,0,0,11,1,363
582,0,0,1,0,0,17,0,770
583,0,0,1,0,0,19,0,802
584,0,0,0,0,0,16,0,351
585,0,0,0,0,0,16,3,176
586,0,0,0,0,0,15,6,416
587,0,0,0,0,0,16,4,357
588,0,0,0,0,0,15,1,334
589,0,0,1,0,0,15,1,637
590,0,0,1,0,0,16,0,807
591,0,0,0,0,0,16,0,400
592,0,0,0,0,0,14,0,308
593,0,0,0,0,0,19,0,342
594,0,0,0,0,0,23,0,280
595,0,0,0,0,0,21,3,273
596,0,0,1,0,0,18,1,747
597,0,0,1,0,0,17,0,702
598,0,0,0,0,0,14,0,233
599,0,0,0,0,0,15,0,432
600,0,0,0,0,0,16,0,293
601,0,0,0,0,0,14,1,344
602,0,0,0,0,0,14,1,347
603,0,0,1,0,0,15,0,615
604,0,0,1,0,0,17,0,753
605,0,0,0,0,0,20,0,300
606,0,0,0,0,0,20,0,291
607,0,0,0,0,0,14,8,314
608,0,0,0,0,0,16,11,372
609,0,0,0,0,0,14,0,326
610,0,0,1,0,0,18,0,552
611,0,0,1,0,0,17,0,549
612,0,0,0,0,0,15,1,312
613,0,0,0,0,0,17,3,274
614,0,0,0,0,0,15,2,302
615,0,0,0,0,0,20,0,397
616,0,0,0,0,0,25,0,493
617,0,0,1,0,0,27,0,554
618,0,0,1,0,0,29,0,669
619,0,0,0,0,0,20,0,428
620,0,0,0,0,0,17,1,359
621,0,0,0,0,0,19,0,643
622,0,0,0,0,0,17,15,473
623,0,0,0,0,0,17,0,354
624,0,0,1,0,0,21,0,837
625,0,0,1,0,0,25,0,946
626,0,0,0,0,0,16,2,438
627,0,0,0,0,0,16,1,527
628,0,0,0,0,0,16,0,836
629,0,0,0,0,0,16,0,682
630,0,0,0,0,0,20,0,629
631,0,0,1,0,1,22,0,1033
632,0,0,1,0,1,25,0,972
633,0,0,0,0,1,20,0,790
634,0,0,0,0,1,18,0,806
635,0,0,0,0,1,22,0,694
636,0,0,0,0,1,24,0,727
637,0,0,0,0,1,31,0,751
638,0,0,1,0,1,33,0,838
639,0,0,1,0,1,30,0,1075
640,0,0,0,1,1,36,0,989
641,0,0,0,0,1,24,0,535
642,0,0,0,0,1,21,0,483
643,0,0,0,0,1,30,0,387
644,1,0,0,0,1,35,0,574
645,1,0,1,0,1,29,0,682
646,1,0,1,0,1,21,0,955
647,1,0,0,0,0,20,0,439
648,1,0,0,0,0,22,0,538
649,1,0,0,0,0,30,0,476
650,1,0,0,0,0,36,0,428
651,1,0,0,0,0,21,1,545
652,1,0,1,0,0,25,3,1440
653,1,0,1,0,0,30,0,1902
654,1,0,0,0,0,33,0,674
655,1,0,0,0,0,25,0,635
656,1,0,0,0,0,19,5,484
657,1,0,0,0,0,20,0,733
658,1,0,0,0,0,24,0,1075
659,1,0,1,0,0,33,0,1945
660,1,0,1,0,0,25,0,2305
661,1,0,0,0,0,21,0,652
662,1,0,0,0,0,25,0,567
663,0,0,0,0,0,28,0,412
664,1,0,0,0,0,34,0,774
665,1,0,0,0,0,28,0,787
666,1,0,1,0,0,28,0,1881
667,1,0,1,0,0,25,0,2404
668,1,0,0,0,0,24,0,906
669,1,0,0,0,0,28,0,558
670,1,0,0,0,0,26,5,605
671,1,0,0,0,0,21,2,705
672,1,0,0,0,0,22,1,1023
673,1,0,1,0,0,28,0,2264
674,1,0,1,0,0,36,0,1480
675,1,0,0,0,0,37,0,729
676,1,0,0,0,0,26,0,681
677,1,0,0,0,0,27,0,841
678,1,0,0,0,0,28,0,495
679,1,0,0,0,0,22,0,1073
680,1,0,1,0,0,22,0,2424
681,1,0,1,0,0,25,0,2506
682,1,0,0,0,0,31,0,931
683,1,0,0,0,0,36,0,732
684,1,0,0,0,0,40,0,508
685,1,0,0,0,0,37,0,696
686,1,0,0,0,0,23,0,1051
687,1,0,1,0,0,22,0,2854
688,1,0,1,0,0,21,0,2590
689,1,0,0,0,0,23,0,1098
690,1,0,0,0,0,29,0,968
691,0,0,0,0,0,32,0,842
692,1,0,0,0,0,20,1,1165
693,1,0,0,0,0,22,0,1033
694,1,0,1,0,0,24,0,2172
695,1,0,1,0,0,29,0,3009
696,1,0,0,0,0,35,0,1147
697,1,1,0,0,0,20,0,652
698,1,1,0,0,0,21,1,975
699,1,1,0,0,0,28,0,975
700,1,1,0,0,0,35,0,973
701,1,1,1,0,0,40,0,1312
702,1,1,1,0,0,42,0,1026
703,1,1,0,0,0,39,0,882
704,1,1,0,0,0,26,6,720
705,1,1,0,0,0,26,0,1133
706,1,1,0,0,0,26,0,944
707,1,1,0,0,0,23,0,1179
708,1,1,1,0,1,24,0,2539
709,1,1,1,0,1,33,0,2707
710,1,1,0,0,1,37,0,1236
711,1,1,0,0,1,36,0,1030
712,1,1,0,0,1,41,0,1122
713,1,1,0,0,1,43,0,725
714,1,1,0,0,1,41,0,182
715,1,1,1,0,1,43,0,1005
716,1,1,1,0,1,24,3,2278
717,1,1,0,0,1,24,2,1977
718,1,1,0,0,1,32,0,2080
719,1,1,0,0,1,35,0,2300
720,1,1,0,0,1,39,0,1575
721,1,0,1,0,1,24,1,1873
722,1,0,1,0,1,26,0,2678
723,1,0,0,1,1,29,0,2953
724,1,0,0,0,1,34,0,1539
725,1,0,0,0,1,38,0,1215
726,1,0,0,0,1,41,0,1605
727,1,0,0,1,1,35,0,1693
728,1,0,1,0,1,27,0,2687
729,1,0,1,0,1,29,0,2893
730,1,0,0,0,1,32,0,1821
731,1,0,0,0,1,30,0,1966
732,1,0,0,0,1,30,0,2148
733,1,0,0,0,1,31,0,2065
734,1,0,0,0,1,31,0,1444
735,1,0,1,0,1,35,0,2287
736,1,0,1,0,1,38,0,1510
737,1,0,0,0,1,38,0,952
738,1,0,0,0,1,40,0,603
739,1,0,0,0,1,35,0,837
740,1,0,0,0,1,24,0,1698
741,1,0,0,0,1,26,0,1923
742,1,0,1,0,1,30,0,2412
743,1,0,1,0,1,37,0,1312
744,1,0,0,0,1,39,0,354
745,1,0,0,0,1,36,0,300
746,1,0,0,0,1,34,0,1014
747,1,0,0,0,1,37,0,1124
748,1,0,0,0,1,30,8,1032
749,1,0,1,0,1,26,8,2345
750,1,0,1,0,1,29,0,2319
751,1,0,0,0,1,30,0,775
752,1,0,0,1,1,33,0,2239
753,1,0,0,0,1,33,0,961
754,1,0,0,0,1,26,0,1165
755,1,0,0,0,1,20,15,714
756,1,0,1,0,1,24,15,1475
757,1,0,1,0,1,25,0,2312
758,1,0,0,0,0,33,0,629
759,0,0,0,0,0,25,13,208
760,1,0,0,0,0,23,5,547
761,1,0,0,0,0,24,0,718
762,1,0,0,0,0,30,0,765
763,1,0,1,0,0,33,0,1447
764,1,0,1,0,0,31,0,1696
765,1,0,0,0,0,30,0,611
